Title,Monthly sales,Sales,Monthly revenue,Revenue,LQS,Price,Category,Shop,BSR Category (%),BSR Category,Conversion rate,Creator,Product creation era,Views,Video,URL,Tag count,Tags,Review rate,Reviews,Review score,Production partners,Processing time,Min processing time,Max processing time,Personalization required,Creation date,Favorites,Listing type,Listing age (days),Vintage,Supply item,Personalizable,Image count,Free US shipping
"Everly Teardrop Morganite Ring- 14K Rose Gold Vermeil Peachy Pink Morganite Engagement Ring- Promise Ring- Anniversary Birthday Gift For Her","1","29","$47","$2581","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.43%","Shop owner","Made to Order","6670","Yes","https://www.etsy.com/listing/960647775/everly-teardrop-morganite-ring-14k-rose","13","Morganite Ring,14K Rose Gold Ring,Engagement Ring,Gift For Her,Promise ring for her,PERSONALIZED GIFT,STATEMENT RING,GIFTS FOR HER,GIFTS FOR MOM,handmade jewelry,personalized jewelry,summer jewelry,Mother's Day Gift","31.03%","9","4.90","None","4.00 days","3 days","5 days","No","11 %u015Eub, 2021","426","Physical","1670","No","No","Yes","4","Yes",
"Natural Green Amethyst Ring- Sterling Silver Gemstone Engagement Ring For Women- Promise Ring- February Birthstone- Anniversary Gift For Her","2","140","$203","$12460","68","$89.00","Jewelry","Aquamarise","0.0","NaN","1.06%","Shop owner","Made to Order","13165","Yes","https://www.etsy.com/listing/850134641/natural-green-amethyst-ring-sterling","13","green amethyst ring,natural amethyst,engagement ring,February birthstone,hexagon ring,birthday gift,green gemstone ring,Dainty promise ring,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PROMISE RING FOR HER,Mother's Day Gift","30.71%","43","5.00","None","4.00 days","3 days","5 days","No","05 A%u011Fu, 2020","971","Physical","1859","No","No","Yes","6","Yes",
"Skye Kite Green Moss Agate Necklace For Women 14K Rose Gold Vermeil Natural Agate Pendant Unique Birthstone Jewelry Anniversary Gift For Her","7","195","$657","$18525","68","$95.00","Weddings","Aquamarise","0.0","NaN","1.35%","Shop owner","Made to Order","14473","No","https://www.etsy.com/listing/1457116456/skye-kite-green-moss-agate-necklace-for","13","green moss agate,kite ring set,birthday gift,October birthstone,kite necklace,dainty necklace,unique gemstone,mothers day gift,agate necklace,GIFTS FOR HER,GIFTS FOR MOM,Necklaces for Women,MINIMALIST JEWELRY","30.77%","60","4.80","None","4.00 days","3 days","5 days","No","28 Nis, 2023","1239","Physical","863","No","No","No","6","Yes",
"Vintage Alexandrite Ring Set- Sterling Silver Teal & Purple Alexandrite Engagement Ring For Women Promise Ring June Birthstone- Gift For Her","2","71","$155","$6745","74","$95.00","Jewelry","Aquamarise","0.0","NaN","0.62%","Shop owner","Made to Order","11361","Yes","https://www.etsy.com/listing/1149346958/vintage-alexandrite-ring-set-sterling","13","alexandrite ring,engagement ring,natural alexandrite,color changing stone,Promise ring for her,PERSONALIZED JEWELRY,STATEMENT RING,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,GIFT FOR WIFE,handmade jewelry,summer jewelry","30.99%","22","4.90","None","4.00 days","3 days","5 days","No","19 Oca, 2022","900","Physical","1327","No","No","Yes","6","Yes",
"Coffin Kite Mystic Topaz Ring Set For Women- 925 Sterling Silver Unique Gemstone Engagement Ring For Her- Dainty Promise Ring- Gift For Her","2","45","$253","$4725","58","$105.00","Jewelry","Aquamarise","0.0","NaN","0.30%","Shop owner","Made to Order","14823","Yes","https://www.etsy.com/listing/1660072724/coffin-kite-mystic-topaz-ring-set-for","13","Mystic topaz ring,Silver rings woman,unique gemstone ring,her engagement ring,dainty promise ring,coffin kite ring set,natural topaz ring,custom ring for her,Valentine's Day gift,anniversary gifts,gift for her,topaz rings women,bridal ring set","31.11%","14","4.80","None","4.00 days","3 days","5 days","No","07 %u015Eub, 2024","1365","Physical","578","No","No","Yes","5","Yes",
"Teardrop Tanzanite Ring Set- Sterling Silver Gemstone Engagement Ring For Women- Promise Ring- December Birthstone Anniversary Gift For Her","1","29","$56","$2581","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.61%","Shop owner","Made to Order","4726","Yes","https://www.etsy.com/listing/1107541478/teardrop-tanzanite-ring-set-sterling","13","Tanzanite ring,December birthstone,engagement ring,birthday gift,Dainty promise ring,Purple gemstone ring,STATEMENT RING,GIFTS FOR HER,VINTAGE JEWELRY,PERSONALIZED RING,EVERYDAY JEWELRY,CRYSTAL JEWELRY,PROMISE RING FOR HER","31.03%","9","5.00","None","4.00 days","3 days","5 days","No","15 Kas, 2021","384","Physical","1393","No","No","Yes","6","Yes",
"Vintage Natural Garnet Ring- 14K Rose Gold Vermeil Garnet Engagement Ring- Antique Promise Ring Red Gemstone January Birthstone Gift For Her","0","23","$37","$2047","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.37%","Shop owner","Made to Order","6272","Yes","https://www.etsy.com/listing/949630450/vintage-natural-garnet-ring-14k-rose","13","natural garnet ring,January birthstone,red garnet ring,Promise ring for her,her engagement ring,CUSTOM JEWELRY,GIFTS FOR WOMEN,STATEMENT RING,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,handmade jewelry,personalized jewelry","30.43%","7","5.00","None","4.00 days","3 days","5 days","No","15 %u015Eub, 2021","535","Physical","1665","No","No","Yes","6","Yes",
"Starry Night Men's Wedding Band- Crushed Blue Fire Opal & Galaxy Sandstone Tungsten Outer Space Ring 8mm Wedding Ring- Promise Ring For Him","1","7","$82","$1015","42","$145.00","Jewelry","Aquamarise","0.0","NaN","1.16%","Shop owner","Made to Order","603","Yes","https://www.etsy.com/listing/1778884157/starry-night-mens-wedding-band-crushed","13","mens wedding band,8mm black ring,crushed opal ring,unique mens ring,his promise ring,Man Opal Ring,gifts for him,Orion Nebula ring,opal matching rings,acotar inspired ring,starry night ring,blue fire opal,cosmic wedding band","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","15 A%u011Fu, 2024","61","Physical","388","No","No","Yes","4","Yes",
"Galaxy Salt and Pepper Diamond, Meteorite Couples Ring Set- His and Hers Cosmic Wedding Bands Sterling Silver Tungsten Matching Promise Ring","2","14","$633","$3850","53","$275.00","Jewelry","Aquamarise","0.0","NaN","0.51%","Shop owner","Made to Order","2753","Yes","https://www.etsy.com/listing/1862791958/galaxy-salt-and-pepper-diamond-meteorite","13","Matching ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,Meteorite ring sets,salt and pepper ring,cosmic ring set,gothic matching ring,dark fairy ring set","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","19 %u015Eub, 2025","243","Physical","200","No","No","Yes","8","Yes",
"Blue Sapphire Mens Wedding Band- 8MM Crushed Sapphire Tungsten Carbide Ring- Silver Polished Minimalist Anniversary Promise Ring For Him","1","6","$101","$750","58","$125.00","Jewelry","Aquamarise","0.0","NaN","0.44%","Shop owner","Made to Order","1354","Yes","https://www.etsy.com/listing/1856288739/blue-sapphire-mens-wedding-band-8mm","13","mens wedding band,two tone ring,unique mens ring,couples ring sets,gifts for men,his promise ring,crushed sapphire,sapphire inlay,blue sapphire ring,silver sapphire band,8mm wedding band,tungsten rings mens,blue wedding band","33.33%","2","5.00","None","4.00 days","3 days","5 days","No","09 Oca, 2025","73","Physical","241","No","No","Yes","5","Yes",
"Black Diamond Wedding Band- Sterling Silver Band- Curved Wedding Band- Curved Ring- Arc Ring- Matching Band- Stacking Ring Ring Layering","1","36","$54","$2844","47","$79.00","Jewelry","Aquamarise","0.0","NaN","0.86%","Shop owner","","4166","Yes","https://www.etsy.com/listing/994744006/black-diamond-wedding-band-sterling","13","sterling silver band,curved band,stackable ring,matching band,black diamond band,crown nesting ring,PERSONALIZED JEWELRY,GEMSTONE JEWELRY,GIFTS FOR HER,GIFTS FOR MOM,GIFT FOR WIFE,PERSONALIZED GIFTS,PROMISE RING FOR HER","30.56%","11","5.00","None","4.00 days","3 days","5 days","No","27 Nis, 2021","381","Physical","1595","No","No","Yes","5","Yes",
"Vintage Teardrop Aquamarine Engagement Ring in 925 Sterling Silver- Unique Art Deco Promise Ring March Birthstone Anniversary Gift For Her","3","234","$298","$20826","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.96%","Shop owner","Made to Order","24408","Yes","https://www.etsy.com/listing/755915347/vintage-teardrop-aquamarine-engagement","13","Aquamarine ring,teardrop aquamarine,engagement ring,march birthstone,birthday gift,Dainty promise ring,GIFTS FOR HER,PROMISE RING FOR HER,vintage ring for her,sterling silver ring,art deco ring women,pear engagement ring,anniversary gift","30.77%","72","4.90","None","4.00 days","3 days","5 days","No","23 Kas, 2019","1388","Physical","2115","No","No","Yes","5","Yes",
"Victoria Natural Citrine Ring in Sterling Silver Yellow Gemstone Engagement Ring Promise Ring- November Birthstone- Anniversary Gift for Her","2","143","$152","$12727","68","$89.00","Jewelry","Aquamarise","0.0","NaN","1.04%","Shop owner","Made to Order","13807","Yes","https://www.etsy.com/listing/648153493/victoria-natural-citrine-ring-in","13","Natural Citrine Ring,November Birthstone,birthday gift,Vintage Ring,Engagement Ring,Anniversary Gift,Gatsby ring,Dainty promise ring,GIFTS FOR HER,PROMISE RING FOR HER,citrine rings women,non traditional ring,art deco ring women","30.77%","44","5.00","None","4.00 days","3 days","5 days","No","02 Eki, 2018","946","Physical","2532","No","No","Yes","5","Yes",
"Green Moss Agate Hammered Men's Wedding Band Natural Moss Agate 925 Sterling Silver 5.5mm Wedding Band Brushed Comfort Fit Ring Gift For Him","10","214","$1234","$26750","58","$125.00","Jewelry","Aquamarise","0.0","NaN","0.52%","Shop owner","Made to Order","41353","Yes","https://www.etsy.com/listing/1593037772/green-moss-agate-hammered-mens-wedding","13","mens wedding band,unique mens ring,couples ring sets,gifts for men,his promise ring,man silver ring,gifts for him,natural agate ring,man green moss agate,hammered ring mens,6mm silver ring men,minimalist ring men,moss agate ring men","30.84%","66","4.80","None","4.00 days","3 days","5 days","No","09 Kas, 2023","2383","Physical","669","No","No","Yes","5","Yes",
"Black Onyx and Pearl Ring Set in 925 Sterling Silver- Teardrop Black Diamond Engagement Ring- Twisted Vine Promise Ring January Birthstone","1","1","$140","$95","53","$95.00","Jewelry","Aquamarise","0.0","NaN","1.03%","Shop owner","Made to Order","97","Yes","https://www.etsy.com/listing/4344517753/black-onyx-and-pearl-ring-set-in-925","13","Dainty promise ring,Womens Promise Ring,Gifts For Her,handmade jewelry,black rings woman,alt engagement ring,gothic rings,non traditional ring,dark aesthetic,black rings for her,her engagement ring,onyx and pearl ring,925 sterling silver","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","31 Tem, 2025","11","Physical","38","No","No","Yes","3","Yes",
"Kite Green Moss Agate Twirl Ring in Black Ruthenium over 925 Sterling Silver- Agate Engagement Ring- Promise Ring Anniversary Gift For Her","2","2","$262","$178","53","$89.00","Jewelry","Aquamarise","0.0","NaN","1.98%","Shop owner","Made to Order","101","Yes","https://www.etsy.com/listing/4344495734/kite-green-moss-agate-twirl-ring-in","13","green moss agate,engagement ring,birthday gift,Dainty promise ring,GIFTS FOR HER,skye kite ring set,aquamarise jewelry,kite moss agate ring,unique ring for her,nature inspired ring,fairy core aesthetic,witchy ring women,black ring women","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","31 Tem, 2025","15","Physical","38","No","No","Yes","4","Yes",
"Alexandrite Leaf Wedding Band For Women- Twig Engagement Ring- 925 Sterling Silver Leaf and Vine Nature Promise Anniversary Ring For Her","1","13","$53","$1157","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.36%","Shop owner","Made to Order","3564","Yes","https://www.etsy.com/listing/1599674743/alexandrite-leaf-wedding-band-for-women","13","woman silver ring,jewelry gift for her,Her Engagement Ring,Anniversary Gift,Gifts for her,custom engraved ring,dainty promise ring,leaf engagement ring,alexandrite ring,woman twig ring,unique wedding band,Alexandrite Leaf,Custom Ring for Her","30.77%","4","4.50","None","4.00 days","3 days","5 days","No","30 Eki, 2023","411","Physical","678","No","No","Yes","5","Yes",
"Kite Green Moss Agate Twirl Couples Ring Set- His and Hers Wedding Band- Ruthenium/ Tungsten Matching Promise Rings- Nature Inspired Jewelry","5","5","$1802","$1225","63","$245.00","Jewelry","Aquamarise","0.0","NaN","1.53%","Shop owner","Made to Order","327","Yes","https://www.etsy.com/listing/4344490674/kite-green-moss-agate-twirl-couples-ring","13","Matching ring set,kite ring set,moss agate ring set,his and hers ring,couples ring set,engagement ring set,wedding ring set,couples promise ring,couple wedding band,promise ring set,man green moss agate,two tone band,nature inspired ring","0.00%","0","0.00","None","4.00 days","3 days","5 days","No","31 Tem, 2025","15","Physical","38","No","No","Yes","4","Yes",
"Vintage Aquamarine Ring- Sterling Silver Genuine Aquamarine Emerald Cut Engagement Promise Ring March Birthstone Anniversary Gift For Her","0","23","$38","$2047","63","$89.00","Jewelry","Aquamarise","0.0","NaN","0.42%","Shop owner","Made to Order","5435","Yes","https://www.etsy.com/listing/973714251/vintage-aquamarine-ring-sterling-silver","13","Aquamarine ring,march birthstone,something blue,emerald cut ring,natural aquamarine,Women silver ring,her engagement ring,Promise ring for her,STATEMENT RING,GIFTS FOR HER,GIFTS FOR MOM,handmade jewelry,personalized jewelry","30.43%","7","5.00","None","4.00 days","3 days","5 days","No","03 Mar, 2021","343","Physical","1650","No","No","Yes","5","Yes",
"Stella Black Diamond Engagement Ring For Women- 925 Sterling Silver North Star Black Onyx Promise Ring- Statement Anniversary Gift For Her","0","3","$9","$267","58","$89.00","Jewelry","Aquamarise","0.0","NaN","0.14%","Shop owner","Made to Order","2220","Yes","https://www.etsy.com/listing/1429886198/stella-black-diamond-engagement-ring-for","13","Black diamond ring,engagement ring,birthday gift,black onyx ring,starburst ring,PERSONALIZED JEWELRY,unique gemstone,GIFTS FOR HER,GIFTS FOR MOM,PERSONALIZED RING,PROMISE RING FOR HER,handmade jewelry,Mother's Day Gift","33.33%","1","5.00","None","4.00 days","3 days","5 days","No","21 Mar, 2023","172","Physical","901","No","No","Yes","5","Yes",
"Natural Green Moss Agate Ring Set- Sterling Silver Aquatic Agate Engagement Rings For Women Vintage Promise Ring Green Gemstone Gift For Her","4","140","$381","$13300","68","$95.00","Jewelry","Aquamarise","0.0","NaN","0.83%","Shop owner","Made to Order","16800","Yes","https://www.etsy.com/listing/1306679812/natural-green-moss-agate-ring-set","13","green moss agate,engagement ring,birthstone rings,rings for women,wedding rings,bridal ring sets,teardrop ring set,moss agate ring set,GIFTS FOR HER,GIFTS FOR MOM,GIFT FOR WIFE,PROMISE RING FOR HER,handmade jewelry","30.71%","43","4.90","None","4.00 days","3 days","5 days","No","07 Eki, 2022","1151","Physical","1066","No","No","Yes","5","Yes",
"Blue Sapphire Ring in 925 Sterling Silver Oval Cut Gemstone Engagement Promise Ring- September Birthstone- Anniversary Birthday Gift For Her","5","350","$426","$31150","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.84%","Shop owner","Made to Order","41722","Yes","https://www.etsy.com/listing/716632872/blue-sapphire-ring-in-925-sterling","13","Engagement Ring,Vintage Ring,September Birthstone,Anniversary Gift,Birthday Gift,Dainty promise ring,blue Sapphire Ring,STATEMENT RING,GIFTS FOR HER,PROMISE RING FOR HER,sapphire rings women,women silver rings,unique wedding ring","30.86%","108","4.90","None","4.00 days","3 days","5 days","No","21 A%u011Fu, 2019","2436","Physical","2210","No","No","Yes","5","Yes",
"Blue Sapphire & Diamond Engagement Ring Set- 925 Sterling Silver Leaf Bridal Ring Set- Unique Women's Promise Ring- Anniversary Gift For Her","1","10","$83","$1150","58","$115.00","Jewelry","Aquamarise","0.0","NaN","0.23%","Shop owner","Made to Order","4321","Yes","https://www.etsy.com/listing/1756099687/blue-sapphire-diamond-engagement-ring","13","dainty promise ring,GIFTS FOR HER,PERSONALIZED RING,GIFT FOR WIFE,her engagement ring,unique gemstone ring,sapphire and diamond,diamond ring set,nature inspired ring,custom jeweler,statement ring,fairy core aesthetic,silver sapphire ring","30.00%","3","5.00","None","4.00 days","3 days","5 days","No","02 Tem, 2024","262","Physical","432","No","No","Yes","10","Yes",
"Aquamarine Engagement Ring in 925 Sterling Silver- March Birthstone Princess Cut Unique Promise Ring- Anniversary or Birthday Gift For Her","3","234","$273","$20826","68","$89.00","Jewelry","Aquamarise","0.0","NaN","0.77%","Shop owner","Made to Order","30223","Yes","https://www.etsy.com/listing/693011048/aquamarine-engagement-ring-in-925","13","Aquamarine Ring,March Birthstone,Engagement Ring,Vintage Ring,Birthday Gift,Gift For Her,kite shaped ring,princess cut ring,Dainty promise ring,something blue,GIFTS FOR HER,PROMISE RING FOR HER,sterling siver ring","30.77%","72","4.90","None","4.00 days","3 days","5 days","No","16 May, 2019","2196","Physical","2306","No","No","Yes","4","Yes",
